0,1
0.26157114,-0.29617202
0.21146403,0.3846604
0.20015173,0.3262059
0.2844951,0.083749585
-0.045994304,0.49093547
0.19074932,0.5065568
-0.15904416,0.42884248
0.3869981,-0.1827953
-0.06674065,0.12036042
0.3322218,-0.14401531
-0.023797117,0.517034
0.4451822,-0.0007715363
0.33453143,0.22972561
0.30895784,0.11485232
0.13985755,0.46439466
-0.010997571,0.22793847
0.43739957,-0.2524729
0.61054564,0.041897796
0.56665146,-0.455096
0.3837137,-0.10519414
0.3925995,0.0053032907
0.252565,0.26856327
0.16027966,0.28243035
-0.08119524,0.07033105
-0.17372106,0.6176405
0.608045,-0.34632593
0.41168606,-0.069208436
0.5022663,-0.20024109
0.54447615,-0.339644
0.6493102,-0.4705433
0.25028253,0.03376641
0.6087376,-0.30715024
0.15307364,-0.1267493
0.29595733,0.08424128
0.56200105,-0.45074323
0.20149466,0.11658971
-0.33926833,0.27275255
-0.075470515,0.33821362
0.06240682,0.23050438
0.15109812,0.3683021
-0.12945001,0.20280112
0.08113018,-0.0130825555
0.12774622,0.19436698
0.28649423,-0.3434977
0.36585277,0.16546609
0.20146652,0.32032573
0.24748808,0.110366255
0.36866477,0.04883119
0.23909663,0.24648398
0.33965385,-0.028213864
0.37625572,0.03436445
0.5398001,-0.31057346
0.5360176,-0.26067856
0.09547318,-0.13642026
0.53590345,-0.3310265
0.4095434,0.060527083
0.4259841,-0.05896023
-0.51753175,0.956814
-0.7922349,0.9705086
0.22170316,0.09634254
-0.06606421,-0.12843023
0.02052199,0.38716054
-0.28934395,0.519726
0.14419563,0.22585326
0.55852306,-0.23599015
0.21476424,0.17518018
0.27213204,0.1367694
0.29015145,-0.27389306
0.39556554,0.022571193
0.5927185,-0.2514409
0.29874867,0.1331041
0.355451,0.047199834
0.2327855,0.15045954
0.06369873,0.2677827
0.1835226,-0.18651997
0.51453763,-0.29045287
0.37760547,-0.17168899
0.47078186,-0.21279284
0.5854351,-0.4048737
0.42867458,-0.089086525
0.46223977,-0.3292143
0.59930915,-0.42357385
0.19971982,0.1698465
0.040468775,0.23039238
-0.17198512,0.12690645
0.4461031,-0.30963665
0.3150562,0.14217395
0.37056836,-0.059347857
-0.096025035,0.50552344
0.2692405,0.07377666
0.3022932,0.11308919
0.16068926,0.26367614
0.40820953,-0.06901466
0.1762273,0.11543737
0.09426002,0.4242472
0.20696677,0.020277705
0.20298384,-0.18132797
-0.14612085,0.6150608
0.2673165,0.3438039
0.25770798,0.097686805
0.031495254,0.16441147
0.12265864,0.33187884
-0.0277965,0.34936082
-0.22939123,0.22854057
0.21556796,0.15565944
0.08621645,-0.07668868
0.11236581,-0.045113523
0.38383204,-0.35463172
0.1785627,-0.21805379
0.3738364,-0.063267685
0.206064,-0.18276405
0.2858129,-0.21740714
0.15929393,-0.16636428
0.57510066,-0.44094926
0.13680011,-0.17546393
0.6526851,-0.54158115
0.50222075,-0.21238801
0.5187561,-0.14035279
0.43477032,-0.14669865
0.46056843,-0.20115635
0.12188753,-0.09165619
0.3958479,0.1367774
0.4540986,-0.19273713
0.36001846,-0.213337
0.48104632,-0.3522118
0.63097733,-0.39586294
0.5806279,-0.3252235
-0.15847456,0.24513233
0.3961419,0.18554862
0.32891312,0.07228707
0.33699828,0.07890326
0.3522122,-0.06783809
0.25036365,0.079014935
0.26021206,0.21864118
0.4511488,-0.036302548
0.4104714,-0.17977822
0.37922055,-0.14531061
0.504583,-0.355778
0.46302256,-0.27033687
0.39375013,0.021140194
0.30684528,0.22792804
0.25902733,0.058321863
-0.026789159,0.4410471
0.12538931,0.45817477
0.18950237,-0.108625226
0.32081062,-0.3651096
0.44860622,-0.28273666
-0.085459664,0.11436241
0.06785935,0.039264932
0.7284762,-0.56857115
0.061788335,-0.15820682
0.14201444,-0.15510352
-0.017528675,0.54242325
0.17805927,0.069039784
0.11137906,0.25157353
0.39929187,-0.15458025
0.15582573,0.17036736
0.4935921,0.07582158
0.20714778,-0.17568526
0.38187006,-0.23499587
0.33677614,0.040622935
0.42910168,-0.33392835
0.38645583,-0.0978043
0.52469033,-0.33542278
0.40669912,-0.13351807
0.16124783,-0.1263112
0.45532078,-0.33443096
0.3374022,0.2117746
0.2974538,0.09920558
0.28567138,0.08073205
0.38135603,-0.24798648
0.47701073,-0.177541
0.59614843,-0.4677503
0.53793883,-0.39705038
0.3830996,-0.20508422
0.16277263,-0.12239421
0.2767049,-0.35500702
0.36570013,-0.10794413
0.08907843,-0.12707898
0.1331657,0.3066092
0.24515164,0.15907057
0.16190666,0.17579406
-0.260766,0.3048765
0.05477298,0.08446585
0.3214928,0.032512054
0.15852961,-0.17152792
0.26891178,-0.27875558
0.20409025,-0.3388871
0.32052118,0.07137702
0.43074593,0.047269505
0.5499283,-0.40403783
0.42128387,-0.041562453
0.50915796,-0.23814854
0.5125587,-0.22374748
0.5705618,-0.37618464
0.45782635,-0.18398376
0.5939102,-0.44461182
0.42776442,-0.28743136
0.60961115,-0.5040585
0.47241512,-0.088325605
0.52360815,-0.3922737
0.4863519,-0.40115514
0.018120915,0.2580667
0.352504,0.07731401
-0.71346885,1.0489299
-1.0430312,1.2264683
0.37391847,-0.06315175
0.169753,-0.17046514
0.27638456,0.07667817
0.2516239,0.20034114
0.40790263,-0.08143494
0.34473255,-0.23096132
0.31224778,-0.30328768
0.32663205,-0.2320681
0.39425313,-0.009944505
0.21682549,0.12459912
0.2920231,0.045371413
-0.35806084,0.671895
0.44804758,-0.1266834
0.6465417,-0.2519144
0.2850348,-0.008006214
0.11302854,0.23769973
0.26201525,-0.047560103
0.4420115,-0.15759616
-0.021098273,0.11767378
0.34969798,-0.03717867
0.3118654,-0.24696468
0.4235223,-0.14996457
0.5506999,-0.2998366
-0.021640392,0.1252479
0.37086648,0.02237325
-0.132681,0.50065285
-0.49820706,0.64994454
0.30291468,-0.28222913
-0.2691419,0.7951112
-0.3389027,0.5646009
-0.07085931,0.52827585
0.27086473,0.16384932
0.28016865,0.055110727
0.29920816,0.18695386
0.4689649,-0.08921338
-0.45144433,0.1743377
0.4921131,-0.24800144
0.073600434,0.1782924
0.46970025,-0.17760648
0.12435138,0.2539863
0.31879207,0.12261125
0.20066927,0.21867767
0.5306597,-0.30521208
0.6353816,0.0017007161
0.39710617,-0.0046659354
-0.010636041,0.5269026
0.38617834,-0.019581236
0.28824872,0.19269568
0.4787935,-0.06517087
0.34655234,0.09266084
0.19015248,0.35098857
0.31308535,0.026954902
0.44866315,-0.121269815
0.21885854,0.22468542
0.35084695,-0.040113278
0.46670908,-0.15409154
0.37736118,-0.06254778
0.16236329,0.42912802
0.121102236,-0.17330213
0.10146322,-0.03583454
0.005893341,-0.014048272
0.19081591,-0.121676065
0.2062828,-0.03437819
0.3998522,0.1361843
-0.17441966,0.13021822
0.31163025,0.090534255
0.2982998,0.12645312
0.4981269,-0.5066303
-0.03405534,0.45526707
0.39017808,0.17215772
0.288516,0.15976287
0.25758165,-0.038639687
0.357185,-0.1072158
0.17517655,0.22248136
-0.009203385,-0.05022876
0.14275432,0.23184343
0.01881475,0.27309495
-0.0367459,0.3691112
0.33026686,0.01232709
0.45070478,-0.113291554
0.3004094,0.016148522
0.23166405,-0.006348804
0.46648782,0.23347571
-0.055183247,0.45817074
0.25000077,0.08380829
0.4091955,0.031440914
0.3880466,0.13466448
0.4056176,0.08277939
-0.720864,0.9774847
0.3700201,-0.12345078
0.14886923,-0.012571761
0.17870511,0.119758904
0.09598605,0.043991666
0.04493079,-0.22968307
0.32016468,0.06731496
0.38685483,0.15689123
0.39532807,-0.12704521
0.38077056,-0.108824305
0.059031032,0.26648203
0.061287988,0.08816704
0.23772731,0.22469416
-0.05160769,-0.07092107
-0.13714887,0.6319893
-0.061665528,0.28110766
0.43669456,-0.18679705
0.34695202,0.2621837
0.45076975,-0.20948604
0.5605045,-0.3840049
0.35372895,-0.10511976
0.58079946,-0.32974544
0.015654149,0.19473071
0.50257915,-0.19966637
0.29599145,0.04994513
0.42220518,-0.103484504
0.33347234,0.07119794
0.3500736,0.027417924
0.17438374,0.019112373
0.36324775,-0.22259603
0.119500294,-0.14362086
0.18296534,-0.13825698
0.3666073,0.0035438072
0.42292583,-0.023873698
0.2806283,-0.09631999
-0.052842498,0.5900838
0.4196846,-0.024469882
-0.13146916,0.50154567
-0.029502943,0.28711513
0.049187206,0.28827673
-0.18599996,0.30274284
0.11438951,-0.09202464
-0.15471688,0.5994187
0.5100768,-0.09846466
0.4218856,-0.13775587
0.3714395,-0.09978241
0.27164483,0.08702111
0.38856253,-0.093070954
0.45366886,-0.14147978
0.46730733,0.02617857
0.24200317,-0.0045271916
0.2981346,0.019108055
0.24271591,0.12329629
0.065110736,-0.25389588
0.09118804,-0.11535193
0.16329448,0.25343674
-0.30027318,0.33008507
-0.5396521,0.8838795
0.22758904,0.26845962
0.2941414,0.042720355
